0.1	7.02302782710385E-7
0.109647819614319	6.7067074234725E-7
0.120226443461741	6.40470125639995E-7
0.131825673855641	6.11635125389324E-7
0.144543977074593	5.84103181238325E-7
0.158489319246111	5.57814776172848E-7
0.173780082874938	5.32713253869578E-7
0.190546071796325	5.08744653569657E-7
0.208929613085404	4.85857559792009E-7
0.229086765276777	4.640029647088E-7
0.251188643150958	4.43134141411848E-7
0.275422870333817	4.23206526623878E-7
0.301995172040202	4.04177611668825E-7
0.331131121482591	3.8600684072409E-7
0.363078054770101	3.68655515545225E-7
0.398107170553497	3.52086705988221E-7
0.436515832240166	3.36265165763233E-7
0.478630092322639	3.2115725294121E-7
0.524807460249773	3.06730854806012E-7
0.575439937337157	2.92955316702268E-7
0.630957344480193	2.79801374576373E-7
0.691830970918937	2.67241090946535E-7
0.758577575029184	2.55247794069558E-7
0.831763771102671	2.43796020098282E-7
0.91201083935591	2.32861458045438E-7
1	2.22420897388009E-7
1.09647819614319	2.12452178161563E-7
1.20226443461741	2.02934143407168E-7
1.31825673855641	1.93846593844692E-7
1.44543977074593	1.85170244655963E-7
1.58489319246111	1.76886684269679E-7
1.73780082874938	1.68978335047329E-7
1.90546071796325	1.61428415775855E-7
2.08929613085404	1.54220905878643E-7
2.29086765276777	1.47340511261509E-7
2.51188643150958	1.4077263171511E-7
2.75422870333817	1.34503329799376E-7
3.01995172040202	1.28519301139416E-7
3.31131121482591	1.22807846065919E-7
3.63078054770101	1.17356842536223E-7
3.98107170553497	1.12154720275281E-7
4.36515832240166	1.07190436078441E-7
4.78630092322638	1.02453450220514E-7
5.24807460249773	9.79337039179476E-8
5.75439937337157	9.36215977931007E-8
6.30957344480193	8.95079712916057E-8
6.91830970918936	8.55840830056973E-8
7.58577575029184	8.18415918580924E-8
8.3176377110267	7.82725391026239E-8
9.1201083935591	7.48693310993205E-8
10	7.16247228230257E-8
10.9647819614319	6.8531802065958E-8
12.0226443461741	6.55839742958677E-8
13.1825673855641	6.27749481326473E-8
14.4543977074593	6.00987214074314E-8
15.8489319246111	5.75495677694102E-8
17.3780082874938	5.51220238067951E-8
19.0546071796325	5.28108766496739E-8
20.8929613085404	5.06111520238854E-8
22.9086765276777	4.85181027266073E-8
25.1188643150958	4.65271974961079E-8
27.5422870333816	4.46341102501226E-8
30.1995172040202	4.2834709669637E-8
33.1131121482591	4.11250491075213E-8
36.3078054770101	3.95013568045223E-8
39.8107170553497	3.79600263986062E-8
43.6515832240166	3.64976077175687E-8
47.8630092322638	3.51107978491835E-8
52.4807460249773	3.37964324879141E-8
57.5439937337157	3.25514775622837E-8
63.0957344480194	3.13730211522735E-8
69.1830970918937	3.02582657114431E-8
75.8577575029183	2.92045206136145E-8
83.1763771102671	2.82091950486961E-8
91.201083935591	2.72697912962321E-8
100	2.63838984082438E-8
109.647819614319	2.55491863345546E-8
120.226443461741	2.47634005237507E-8
131.825673855641	2.40243570309922E-8
144.543977074593	2.33299381598683E-8
158.489319246111	2.26780886593434E-8
173.780082874938	2.20668124886456E-8
190.546071796325	2.14941701529494E-8
208.929613085404	2.09582766012794E-8
229.086765276777	2.04572996657606E-8
251.188643150958	1.99894590087939E-8
275.422870333817	1.95530255326483E-8
301.995172040202	1.91463211950634E-8
331.131121482591	1.87677191653833E-8
363.078054770101	1.84156442490698E-8
398.107170553497	1.80885735045396E-8
436.515832240166	1.77850369753412E-8
478.630092322638	1.75036184627192E-8
524.807460249773	1.72429562683978E-8
575.439937337158	1.70017438445692E-8
630.957344480194	1.67787302970906E-8
691.830970918935	1.65727206981801E-8
758.577575029184	1.63825761758411E-8
831.763771102671	1.62072137582544E-8
912.010839355909	1.60456059619066E-8
1000	1.58967801218644E-8
